customer_id,first_name,last_name,email,age,gender,country,join_date,total_purchases,total_spent,loyalty_tier,email_subscribed,last_purchase_date,customer_lifetime_value
CUST-01306,Charlie,Brown,user1305@example.com,73,M,UK,2025-04-22 21:29:17.848343,10,29353.11,Silver,False,2025-08-20 21:29:17.861785,49143.99
CUST-01307,Diana,Johnson,user1306@example.com,19,F,Australia,2021-09-19 21:29:17.848347,7,16805.74,Bronze,True,2025-07-27 21:29:17.861789,66041.58
CUST-01308,Frank,Brown,user1307@example.com,20,Other,UK,2023-03-20 21:29:17.848351,25,39616.25,Gold,True,2025-10-01 21:29:17.861793,78425.52
CUST-01309,Eve,Garcia,user1308@example.com,73,Other,France,2021-03-25 21:29:17.848355,91,33369.05,Platinum,True,2025-11-12 21:29:17.861797,53838.49
CUST-01310,Eve,Brown,user1309@example.com,69,M,Germany,2025-01-22 21:29:17.848359,28,10127.38,Silver,True,2025-09-29 21:29:17.861801,25100.65
CUST-01311,Jane,Garcia,user1310@example.com,30,Other,Australia,2023-10-29 21:29:17.848363,84,11109.61,Silver,True,2025-10-15 21:29:17.861806,85462.68
CUST-01312,Charlie,Jones,user1311@example.com,25,Other,Canada,2021-05-16 21:29:17.848367,34,39701.38,Gold,True,2025-07-18 21:29:17.861812,81982.43
CUST-01313,Alice,Jones,user1312@example.com,60,Other,UK,2022-05-27 21:29:17.848371,67,33160.42,Silver,True,2025-11-07 21:29:17.861816,14117.27
CUST-01314,Diana,Johnson,user1313@example.com,48,M,Germany,2024-07-04 21:29:17.848376,6,17600.73,Silver,False,2025-12-31 21:29:17.861820,36464.88
CUST-01315,John,Williams,user1314@example.com,74,Other,Canada,2024-04-19 21:29:17.848380,83,46331.74,Bronze,False,2025-09-06 21:29:17.861824,87389.89
CUST-01316,Eve,Johnson,user1315@example.com,66,M,UK,2021-01-19 21:29:17.848384,45,19441.09,Bronze,True,2025-09-21 21:29:17.861828,79323.69
CUST-01317,Alice,Smith,user1316@example.com,67,F,USA,2022-12-31 21:29:17.848388,61,5325.46,Platinum,True,2025-09-17 21:29:17.861832,89929.05
CUST-01318,Jane,Smith,user1317@example.com,70,M,Canada,2022-01-08 21:29:17.848392,36,10543.48,Bronze,True,2025-07-26 21:29:17.861836,19198.0
CUST-01319,Eve,Garcia,user1318@example.com,28,M,Canada,2021-07-03 21:29:17.848397,86,12945.78,Silver,True,2025-10-22 21:29:17.861840,55351.17
CUST-01320,Alice,Miller,user1319@example.com,55,F,Australia,2025-09-05 21:29:17.848401,82,47575.06,Bronze,False,2026-01-01 21:29:17.861844,47796.29
CUST-01321,Frank,Jones,user1320@example.com,41,F,UK,2021-03-22 21:29:17.848405,56,23329.49,Silver,True,2025-10-10 21:29:17.861848,21481.98
CUST-01322,Diana,Williams,user1321@example.com,30,Other,Australia,2021-03-16 21:29:17.848409,41,32650.33,Silver,True,2026-01-01 21:29:17.861852,50438.81
CUST-01323,Jane,Williams,user1322@example.com,65,Other,UK,2022-07-09 21:29:17.848413,31,6993.79,Gold,False,2025-10-16 21:29:17.861856,26661.89
CUST-01324,Jane,Jones,user1323@example.com,27,M,USA,2022-08-15 21:29:17.848417,41,26047.37,Silver,True,2025-11-26 21:29:17.861859,79206.14
CUST-01325,Alice,Jones,user1324@example.com,57,M,France,2024-06-29 21:29:17.848421,99,42825.25,Bronze,True,2025-10-19 21:29:17.861863,96287.56
CUST-01326,Bob,Miller,user1325@example.com,72,Other,Germany,2024-05-09 21:29:17.848425,30,147.12,Silver,False,2025-10-16 21:29:17.861867,81898.22
CUST-01327,Jane,Williams,user1326@example.com,73,Other,UK,2024-02-29 21:29:17.848430,8,35497.66,Silver,True,2025-10-28 21:29:17.861871,71183.38
CUST-01328,Frank,Brown,user1327@example.com,43,F,Australia,2021-07-09 21:29:17.848434,6,40201.95,Bronze,False,2025-12-22 21:29:17.861875,57242.48
CUST-01329,Charlie,Brown,user1328@example.com,43,F,Canada,2022-06-30 21:29:17.848438,6,1506.44,Gold,False,2025-11-29 21:29:17.861879,15740.9
CUST-01330,Frank,Brown,user1329@example.com,50,F,France,2025-05-22 21:29:17.848442,96,21677.46,Silver,False,2025-09-19 21:29:17.861883,98544.35
CUST-01331,Eve,Johnson,user1330@example.com,32,F,Canada,2024-06-02 21:29:17.848446,52,21628.7,Gold,True,2025-09-11 21:29:17.861887,45565.87
CUST-01332,Alice,Jones,user1331@example.com,41,M,Canada,2024-02-12 21:29:17.848450,6,44136.69,Platinum,True,2025-12-20 21:29:17.861891,10572.14
CUST-01333,Charlie,Jones,user1332@example.com,32,M,UK,2024-08-12 21:29:17.848455,61,19991.52,Bronze,True,2025-07-28 21:29:17.861895,31360.88
CUST-01334,Eve,Johnson,user1333@example.com,68,M,Germany,2024-06-13 21:29:17.848459,87,42526.49,Gold,True,2025-12-22 21:29:17.861899,97746.26
CUST-01335,Jane,Miller,user1334@example.com,71,F,UK,2023-03-06 21:29:17.848463,69,10975.93,Silver,True,2025-09-18 21:29:17.861903,3332.59
CUST-01336,Alice,Johnson,user1335@example.com,50,Other,France,2022-06-01 21:29:17.848467,5,861.4,Bronze,False,2025-12-19 21:29:17.861907,21228.42
CUST-01337,Eve,Smith,user1336@example.com,24,M,France,2025-05-23 21:29:17.848471,2,15013.36,Gold,True,2025-12-24 21:29:17.861911,70413.15
CUST-01338,Alice,Brown,user1337@example.com,46,Other,Australia,2025-11-23 21:29:17.848475,53,45486.61,Bronze,False,2025-11-03 21:29:17.861915,73035.31
CUST-01339,Jane,Garcia,user1338@example.com,55,Other,Canada,2023-07-21 21:29:17.848479,5,15182.82,Silver,True,2025-12-07 21:29:17.861919,68292.76
CUST-01340,John,Miller,user1339@example.com,36,F,Australia,2025-02-13 21:29:17.848483,67,12536.9,Gold,True,2025-10-27 21:29:17.861923,50529.68
CUST-01341,Alice,Jones,user1340@example.com,36,M,USA,2025-08-25 21:29:17.848488,96,3630.04,Silver,True,2025-08-08 21:29:17.861927,22004.77
CUST-01342,Frank,Jones,user1341@example.com,46,Other,Canada,2025-09-11 21:29:17.848492,60,13541.51,Silver,True,2026-01-03 21:29:17.861931,25528.71
CUST-01343,Eve,Williams,user1342@example.com,50,M,Australia,2022-03-04 21:29:17.848496,78,1130.28,Gold,True,2026-01-13 21:29:17.861935,22581.84
CUST-01344,Alice,Williams,user1343@example.com,36,M,Germany,2024-08-19 21:29:17.848500,15,6564.19,Bronze,False,2025-10-22 21:29:17.861939,99449.24
CUST-01345,Charlie,Smith,user1344@example.com,30,M,France,2023-12-18 21:29:17.848504,9,42648.99,Bronze,True,2025-12-14 21:29:17.861943,9247.77
CUST-01346,Jane,Jones,user1345@example.com,58,M,UK,2021-03-28 21:29:17.848508,98,26126.67,Gold,True,2025-12-06 21:29:17.861947,76029.43
CUST-01347,Diana,Johnson,user1346@example.com,36,M,France,2023-10-20 21:29:17.848512,35,29136.31,Bronze,True,2025-08-02 21:29:17.861951,81482.31
CUST-01348,Eve,Brown,user1347@example.com,54,F,Canada,2023-11-07 21:29:17.848516,6,13894.5,Silver,True,2025-10-05 21:29:17.861955,2594.42
CUST-01349,Jane,Johnson,user1348@example.com,58,M,Germany,2021-08-18 21:29:17.848520,92,43346.1,Bronze,True,2025-11-27 21:29:17.861959,669.1
CUST-01350,Bob,Garcia,user1349@example.com,19,Other,Australia,2024-02-27 21:29:17.848524,50,12073.96,Bronze,False,2025-08-09 21:29:17.861963,71678.35
CUST-01351,Alice,Williams,user1350@example.com,48,Other,USA,2024-03-06 21:29:17.848529,40,2042.69,Bronze,False,2025-11-09 21:29:17.861967,97217.66
CUST-01352,Bob,Miller,user1351@example.com,70,M,France,2025-06-02 21:29:17.848533,64,14139.26,Gold,True,2025-10-11 21:29:17.861970,43268.29
CUST-01353,Alice,Garcia,user1352@example.com,54,F,UK,2023-10-11 21:29:17.848537,61,47155.97,Silver,True,2025-09-06 21:29:17.861974,81066.23
CUST-01354,Frank,Garcia,user1353@example.com,26,Other,UK,2025-07-17 21:29:17.848541,38,9451.01,Gold,True,2025-08-16 21:29:17.861978,69320.25
CUST-01355,Charlie,Johnson,user1354@example.com,31,Other,UK,2021-11-01 21:29:17.848545,56,40853.92,Bronze,True,2025-10-12 21:29:17.861983,14368.76
CUST-01356,Eve,Smith,user1355@example.com,34,M,Germany,2022-10-16 21:29:17.848549,34,34140.81,Gold,True,2025-08-09 21:29:17.861986,31676.53
CUST-01357,Bob,Miller,user1356@example.com,19,M,Canada,2022-11-06 21:29:17.848553,23,48958.05,Silver,True,2025-12-25 21:29:17.861990,89237.73
CUST-01358,John,Smith,user1357@example.com,63,M,UK,2025-01-14 21:29:17.848562,3,29726.31,Silver,True,2025-10-04 21:29:17.861994,76870.82
CUST-01359,Alice,Brown,user1358@example.com,68,M,Canada,2024-03-11 21:29:17.848566,5,23265.08,Gold,True,2025-07-20 21:29:17.861998,2015.34
CUST-01360,Bob,Brown,user1359@example.com,43,Other,Germany,2023-07-30 21:29:17.848570,88,5054.38,Bronze,True,2025-12-16 21:29:17.862002,42557.33
CUST-01361,Alice,Garcia,user1360@example.com,37,Other,Germany,2022-08-24 21:29:17.848574,81,33807.33,Bronze,False,2025-08-21 21:29:17.862006,7982.72
CUST-01362,Jane,Williams,user1361@example.com,22,Other,Australia,2021-01-27 21:29:17.848578,33,11693.91,Silver,False,2025-12-11 21:29:17.862010,13565.12
CUST-01363,Alice,Brown,user1362@example.com,53,M,Canada,2024-06-18 21:29:17.848583,96,9999.32,Silver,True,2025-10-20 21:29:17.862014,68487.78
CUST-01364,Eve,Miller,user1363@example.com,23,F,UK,2023-05-30 21:29:17.848587,42,11911.6,Bronze,False,2025-08-31 21:29:17.862018,64149.01
CUST-01365,Jane,Johnson,user1364@example.com,34,M,France,2021-12-13 21:29:17.848591,81,12999.06,Bronze,True,2025-08-30 21:29:17.862022,3942.03
CUST-01366,Eve,Brown,user1365@example.com,70,M,France,2023-09-02 21:29:17.848595,25,39950.99,Silver,True,2025-09-27 21:29:17.862026,38473.08
CUST-01367,Frank,Miller,user1366@example.com,68,F,UK,2022-05-02 21:29:17.848599,75,24846.61,Silver,True,2025-08-10 21:29:17.862030,24039.88
CUST-01368,Diana,Garcia,user1367@example.com,37,F,France,2022-04-12 21:29:17.848603,66,44442.69,Silver,True,2025-10-07 21:29:17.862034,80447.65
CUST-01369,Bob,Brown,user1368@example.com,54,M,UK,2023-09-09 21:29:17.848607,36,43211.09,Gold,True,2025-10-19 21:29:17.862038,44593.44
CUST-01370,Alice,Brown,user1369@example.com,44,Other,Germany,2023-03-18 21:29:17.848611,7,21851.99,Silver,True,2025-09-06 21:29:17.862042,37758.32
CUST-01371,Jane,Jones,user1370@example.com,49,Other,UK,2026-01-03 21:29:17.848615,86,16756.44,Gold,False,2025-09-07 21:29:17.862046,47432.73
CUST-01372,Eve,Johnson,user1371@example.com,27,M,Canada,2025-07-27 21:29:17.848619,23,16895.1,Bronze,False,2026-01-02 21:29:17.862050,81228.01
CUST-01373,Frank,Garcia,user1372@example.com,60,F,Australia,2024-08-29 21:29:17.848624,90,6041.49,Gold,True,2025-11-26 21:29:17.862054,35145.17
CUST-01374,Frank,Smith,user1373@example.com,37,M,Germany,2022-01-05 21:29:17.848628,62,30313.43,Gold,True,2025-07-23 21:29:17.862058,61708.43
CUST-01375,Jane,Garcia,user1374@example.com,18,F,UK,2025-09-13 21:29:17.848632,78,2761.91,Silver,False,2025-10-11 21:29:17.862062,12809.52
CUST-01376,Diana,Smith,user1375@example.com,18,Other,USA,2021-10-08 21:29:17.848636,45,37835.87,Silver,False,2025-10-07 21:29:17.862066,56065.92
CUST-01377,Bob,Brown,user1376@example.com,24,M,UK,2022-01-16 21:29:17.848640,84,6341.73,Silver,True,2025-11-05 21:29:17.862070,64014.7
CUST-01378,Frank,Brown,user1377@example.com,47,F,USA,2021-11-09 21:29:17.848644,6,39942.39,Platinum,True,2025-08-24 21:29:17.862074,23663.99
CUST-01379,Charlie,Johnson,user1378@example.com,41,F,France,2023-01-30 21:29:17.848648,1,43337.62,Platinum,False,2025-08-25 21:29:17.862078,41894.98
CUST-01380,Frank,Smith,user1379@example.com,57,F,Australia,2025-01-01 21:29:17.848652,25,17881.4,Silver,True,2025-07-27 21:29:17.862082,59479.58
CUST-01381,Jane,Williams,user1380@example.com,36,Other,France,2022-08-02 21:29:17.848656,29,26033.71,Silver,False,2025-07-23 21:29:17.862086,34487.92
CUST-01382,Jane,Brown,user1381@example.com,50,Other,Canada,2023-11-26 21:29:17.848660,26,10843.45,Bronze,True,2025-11-19 21:29:17.862090,15238.31
CUST-01383,John,Brown,user1382@example.com,32,Other,Germany,2022-08-31 21:29:17.848664,88,24991.3,Bronze,False,2025-09-15 21:29:17.862094,3934.44
CUST-01384,Frank,Jones,user1383@example.com,31,F,France,2022-07-02 21:29:17.848669,47,26921.51,Silver,True,2025-09-28 21:29:17.862098,37496.32
CUST-01385,Bob,Jones,user1384@example.com,42,F,UK,2023-07-02 21:29:17.848673,83,3545.56,Silver,False,2025-10-11 21:29:17.862102,4050.48
CUST-01386,Diana,Johnson,user1385@example.com,66,M,Germany,2024-08-14 21:29:17.848677,14,14932.28,Gold,True,2026-01-06 21:29:17.862106,26885.27
CUST-01387,Bob,Miller,user1386@example.com,62,M,Australia,2023-01-20 21:29:17.848681,42,47298.72,Bronze,True,2025-12-22 21:29:17.862110,49385.98
CUST-01388,Jane,Miller,user1387@example.com,40,F,Australia,2023-06-08 21:29:17.848685,39,27264.73,Gold,True,2025-12-23 21:29:17.862113,45881.65
CUST-01389,Charlie,Williams,user1388@example.com,74,Other,France,2021-05-16 21:29:17.848689,60,4650.79,Silver,False,2025-09-02 21:29:17.862117,55270.45
CUST-01390,Eve,Williams,user1389@example.com,42,M,Germany,2025-09-17 21:29:17.848693,6,27687.18,Silver,True,2025-09-25 21:29:17.862121,50627.85
CUST-01391,John,Williams,user1390@example.com,54,Other,UK,2021-07-03 21:29:17.848697,49,32913.82,Gold,False,2025-11-28 21:29:17.862125,47772.32
CUST-01392,Alice,Miller,user1391@example.com,25,F,UK,2024-01-09 21:29:17.848701,24,20857.41,Gold,True,2025-12-13 21:29:17.862129,24496.15
CUST-01393,Frank,Miller,user1392@example.com,46,M,Germany,2023-10-11 21:29:17.848705,23,39787.21,Silver,False,2025-08-03 21:29:17.862133,7494.07
CUST-01394,Charlie,Garcia,user1393@example.com,44,M,Canada,2022-09-04 21:29:17.848709,37,37764.34,Gold,True,2025-12-03 21:29:17.862137,9784.87
CUST-01395,Charlie,Garcia,user1394@example.com,24,F,Germany,2024-11-08 21:29:17.848713,76,12369.38,Bronze,True,2025-08-23 21:29:17.862141,58948.0
CUST-01396,Alice,Johnson,user1395@example.com,54,Other,France,2025-03-22 21:29:17.848717,45,23744.82,Silver,False,2025-09-22 21:29:17.862145,74320.87
CUST-01397,Diana,Garcia,user1396@example.com,27,F,Germany,2021-06-30 21:29:17.848721,8,29457.33,Gold,True,2025-12-18 21:29:17.862149,7060.77
CUST-01398,John,Johnson,user1397@example.com,69,Other,USA,2023-09-20 21:29:17.848726,95,38762.0,Silver,True,2025-08-02 21:29:17.862153,88331.93
CUST-01399,Charlie,Garcia,user1398@example.com,62,M,Canada,2025-10-27 21:29:17.848730,66,19706.0,Bronze,True,2025-12-03 21:29:17.862157,87976.94
CUST-01400,Frank,Johnson,user1399@example.com,58,M,UK,2024-05-15 21:29:17.848734,4,22885.54,Silver,True,2025-08-29 21:29:17.862161,69569.83
CUST-01401,Charlie,Miller,user1400@example.com,33,Other,Australia,2023-03-17 21:29:17.848738,53,8062.81,Silver,False,2025-11-01 21:29:17.862165,51305.99
CUST-01402,Diana,Smith,user1401@example.com,31,M,Canada,2022-09-06 21:29:17.848742,89,503.93,Bronze,True,2025-08-29 21:29:17.862169,4455.94
CUST-01403,Bob,Brown,user1402@example.com,55,M,Germany,2023-07-03 21:29:17.848746,35,42585.17,Gold,False,2025-09-11 21:29:17.862173,49757.76
CUST-01404,Alice,Smith,user1403@example.com,38,F,Germany,2022-04-11 21:29:17.848750,99,26172.04,Silver,True,2025-09-24 21:29:17.862177,66222.76
CUST-01405,Eve,Brown,user1404@example.com,48,M,USA,2022-01-20 21:29:17.848775,11,38036.57,Bronze,False,2025-09-27 21:29:17.862181,93896.01
CUST-01406,Alice,Jones,user1405@example.com,22,F,UK,2023-11-26 21:29:17.848781,20,21008.21,Bronze,True,2025-12-17 21:29:17.862185,6326.44
CUST-01407,John,Brown,user1406@example.com,27,F,Canada,2023-09-13 21:29:17.848785,87,19434.86,Silver,True,2025-07-26 21:29:17.862189,75183.27
CUST-01408,Bob,Brown,user1407@example.com,69,M,France,2023-07-30 21:29:17.848789,49,48645.1,Bronze,False,2025-09-01 21:29:17.862193,63465.22
CUST-01409,Diana,Miller,user1408@example.com,62,M,France,2025-11-01 21:29:17.848794,12,45870.54,Silver,True,2026-01-05 21:29:17.862197,59067.65
CUST-01410,Alice,Brown,user1409@example.com,51,M,Australia,2024-02-07 21:29:17.848798,2,29614.25,Gold,True,2025-10-24 21:29:17.862201,3752.89
CUST-01411,Frank,Williams,user1410@example.com,64,M,USA,2024-05-13 21:29:17.848802,91,14692.12,Silver,True,2025-10-18 21:29:17.862205,4237.44
CUST-01412,Frank,Garcia,user1411@example.com,28,F,Germany,2024-05-09 21:29:17.848807,44,38135.4,Bronze,True,2025-11-28 21:29:17.862209,67924.65
CUST-01413,Eve,Smith,user1412@example.com,31,M,France,2023-07-31 21:29:17.848811,25,16797.17,Bronze,False,2025-10-30 21:29:17.862213,18375.69
CUST-01414,Jane,Miller,user1413@example.com,46,Other,Germany,2024-02-24 21:29:17.848815,41,12359.22,Bronze,True,2025-11-23 21:29:17.862217,83389.89
CUST-01415,Jane,Miller,user1414@example.com,71,M,Germany,2021-07-15 21:29:17.848819,17,1454.27,Gold,False,2025-09-09 21:29:17.862221,44264.67
CUST-01416,Bob,Smith,user1415@example.com,74,Other,Canada,2023-05-02 21:29:17.848823,70,33745.94,Gold,True,2026-01-03 21:29:17.862225,21155.21
CUST-01417,Bob,Smith,user1416@example.com,25,F,France,2021-08-27 21:29:17.848827,96,3256.94,Silver,True,2025-08-17 21:29:17.862229,85704.02
CUST-01418,John,Brown,user1417@example.com,67,Other,France,2022-06-13 21:29:17.848831,92,5927.03,Bronze,True,2025-07-23 21:29:17.862233,21947.96
CUST-01419,Bob,Smith,user1418@example.com,62,Other,USA,2022-05-07 21:29:17.848836,92,42758.21,Platinum,False,2025-08-14 21:29:17.862237,59461.62
CUST-01420,Frank,Brown,user1419@example.com,28,F,Australia,2024-10-08 21:29:17.848840,89,26094.48,Silver,False,2025-12-27 21:29:17.862241,46278.61
CUST-01421,John,Jones,user1420@example.com,29,M,France,2021-01-30 21:29:17.848844,99,7166.86,Platinum,True,2025-07-20 21:29:17.862245,66709.29
CUST-01422,John,Williams,user1421@example.com,18,F,USA,2024-08-03 21:29:17.848848,23,8136.81,Bronze,True,2025-08-30 21:29:17.862249,33968.72
CUST-01423,Diana,Smith,user1422@example.com,62,Other,USA,2025-12-05 21:29:17.848852,3,41912.63,Silver,True,2025-11-19 21:29:17.862253,32431.92
CUST-01424,Eve,Brown,user1423@example.com,42,Other,France,2023-12-02 21:29:17.848856,56,17643.64,Gold,False,2025-08-06 21:29:17.862257,62265.8
CUST-01425,Bob,Garcia,user1424@example.com,23,M,Canada,2021-04-21 21:29:17.848860,86,40032.52,Gold,True,2025-10-07 21:29:17.862261,97589.71
CUST-01426,Bob,Williams,user1425@example.com,30,F,Canada,2022-02-16 21:29:17.848865,48,21068.43,Silver,False,2025-09-29 21:29:17.862265,95818.42
CUST-01427,John,Williams,user1426@example.com,43,Other,UK,2025-03-09 21:29:17.848869,90,2924.49,Gold,False,2025-08-26 21:29:17.862269,6547.43
CUST-01428,Eve,Johnson,user1427@example.com,61,F,France,2021-09-19 21:29:17.848873,47,19226.82,Bronze,True,2025-07-27 21:29:17.862273,58150.56
CUST-01429,Jane,Williams,user1428@example.com,61,M,Canada,2025-03-13 21:29:17.848877,15,39067.45,Bronze,True,2025-10-25 21:29:17.862277,2459.43
CUST-01430,Frank,Jones,user1429@example.com,46,F,Australia,2025-05-08 21:29:17.848881,92,49672.51,Bronze,False,2025-10-15 21:29:17.862281,69675.09
CUST-01431,Frank,Miller,user1430@example.com,69,F,UK,2022-12-06 21:29:17.848885,71,5741.16,Silver,False,2025-08-05 21:29:17.862285,72115.79
CUST-01432,Jane,Miller,user1431@example.com,44,F,Canada,2023-04-14 21:29:17.848889,17,8890.84,Silver,False,2025-11-02 21:29:17.862289,21364.33
CUST-01433,Jane,Williams,user1432@example.com,35,Other,UK,2024-11-10 21:29:17.848893,36,48002.05,Platinum,True,2025-10-24 21:29:17.862293,69273.56
CUST-01434,Frank,Miller,user1433@example.com,65,F,Germany,2022-11-13 21:29:17.848898,38,44599.58,Gold,True,2025-10-16 21:29:17.862297,8839.04
CUST-01435,Frank,Johnson,user1434@example.com,45,Other,Canada,2021-04-08 21:29:17.848902,10,33549.74,Bronze,True,2025-12-25 21:29:17.862301,14131.26
CUST-01436,Charlie,Miller,user1435@example.com,36,M,France,2021-07-12 21:29:17.848906,27,19193.27,Bronze,True,2025-09-09 21:29:17.862305,51769.57
CUST-01437,Eve,Johnson,user1436@example.com,45,F,France,2023-05-06 21:29:17.848910,46,33520.03,Bronze,False,2025-11-03 21:29:17.862309,36956.43
CUST-01438,Jane,Smith,user1437@example.com,20,F,Canada,2021-01-15 21:29:17.848914,18,5922.98,Platinum,True,2026-01-09 21:29:17.862313,93508.41
CUST-01439,Alice,Smith,user1438@example.com,21,Other,Canada,2023-09-13 21:29:17.848918,89,3426.28,Bronze,False,2025-09-25 21:29:17.862317,61779.25
CUST-01440,John,Jones,user1439@example.com,40,F,Germany,2022-10-11 21:29:17.848922,45,41360.08,Bronze,False,2025-12-03 21:29:17.862321,68897.08
CUST-01441,Alice,Garcia,user1440@example.com,34,Other,UK,2022-10-19 21:29:17.848926,70,19173.12,Bronze,False,2025-08-24 21:29:17.862325,82908.43
CUST-01442,Jane,Miller,user1441@example.com,54,Other,UK,2023-09-07 21:29:17.848931,56,36989.25,Bronze,False,2025-10-22 21:29:17.862329,82347.54
CUST-01443,Eve,Johnson,user1442@example.com,70,M,USA,2021-10-22 21:29:17.848935,14,17395.82,Bronze,True,2025-10-03 21:29:17.862333,77028.02
CUST-01444,Diana,Garcia,user1443@example.com,42,F,USA,2025-06-28 21:29:17.848939,74,46645.15,Bronze,True,2025-11-13 21:29:17.862337,72393.61
CUST-01445,Jane,Jones,user1444@example.com,54,M,Germany,2025-05-24 21:29:17.848943,14,44469.07,Platinum,False,2025-10-19 21:29:17.862341,79261.4
CUST-01446,Eve,Johnson,user1445@example.com,21,F,Germany,2021-03-11 21:29:17.848947,13,30750.64,Gold,True,2025-07-25 21:29:17.862345,6361.56
CUST-01447,Bob,Williams,user1446@example.com,61,Other,Canada,2025-05-09 21:29:17.848951,49,32858.7,Gold,True,2025-10-23 21:29:17.862349,59914.23
CUST-01448,Eve,Miller,user1447@example.com,59,Other,Australia,2025-03-03 21:29:17.848955,38,32379.69,Gold,False,2025-12-09 21:29:17.862353,69144.55
CUST-01449,Alice,Smith,user1448@example.com,25,Other,Germany,2023-12-30 21:29:17.848960,80,3346.86,Bronze,True,2025-08-17 21:29:17.862357,44238.36
CUST-01450,Diana,Brown,user1449@example.com,27,Other,Australia,2023-01-09 21:29:17.848964,21,40707.68,Platinum,True,2025-10-27 21:29:17.862361,81418.75
CUST-01451,Jane,Smith,user1450@example.com,38,M,Canada,2021-05-21 21:29:17.848968,30,40042.65,Silver,True,2025-12-21 21:29:17.862365,70692.65
CUST-01452,John,Smith,user1451@example.com,40,M,USA,2024-12-27 21:29:17.848972,40,41647.44,Bronze,False,2025-08-30 21:29:17.862369,8530.07
CUST-01453,Jane,Smith,user1452@example.com,65,M,Australia,2023-02-22 21:29:17.848976,37,11654.82,Silver,True,2025-10-14 21:29:17.862373,82502.29
CUST-01454,Bob,Jones,user1453@example.com,62,Other,USA,2024-04-26 21:29:17.848980,83,35413.05,Bronze,True,2025-10-28 21:29:17.862377,35451.93
CUST-01455,Charlie,Brown,user1454@example.com,61,Other,UK,2025-07-28 21:29:17.848985,81,34815.87,Silver,True,2025-11-28 21:29:17.862381,47236.98
CUST-01456,Alice,Garcia,user1455@example.com,74,M,UK,2024-02-10 21:29:17.848989,22,15134.33,Silver,False,2025-10-30 21:29:17.862385,32317.68
CUST-01457,Jane,Garcia,user1456@example.com,60,M,France,2025-09-10 21:29:17.848993,17,25283.58,Silver,True,2025-07-23 21:29:17.862389,87413.51
CUST-01458,John,Miller,user1457@example.com,50,M,Australia,2023-09-04 21:29:17.848997,62,9943.64,Bronze,True,2025-09-08 21:29:17.862393,39234.55
CUST-01459,John,Jones,user1458@example.com,43,Other,France,2024-01-16 21:29:17.849002,66,23332.88,Gold,True,2026-01-11 21:29:17.862397,92795.53
CUST-01460,Frank,Williams,user1459@example.com,28,M,Canada,2023-11-23 21:29:17.849006,27,8568.75,Gold,True,2026-01-10 21:29:17.862401,89129.32
CUST-01461,Charlie,Jones,user1460@example.com,51,F,France,2025-04-17 21:29:17.849010,67,39114.32,Platinum,True,2025-09-02 21:29:17.862405,55042.35
CUST-01462,Charlie,Miller,user1461@example.com,29,M,Canada,2021-02-21 21:29:17.849014,4,4471.27,Bronze,False,2025-10-24 21:29:17.862409,33428.36
CUST-01463,Frank,Brown,user1462@example.com,46,M,USA,2021-03-06 21:29:17.849018,57,15585.88,Silver,False,2026-01-03 21:29:17.862413,5924.3
CUST-01464,Diana,Brown,user1463@example.com,35,Other,France,2025-11-08 21:29:17.849022,5,30158.86,Silver,True,2025-09-28 21:29:17.862417,3342.9
CUST-01465,John,Williams,user1464@example.com,20,M,USA,2022-12-01 21:29:17.849026,90,34481.13,Silver,True,2026-01-05 21:29:17.862421,84801.38
CUST-01466,Jane,Williams,user1465@example.com,44,F,France,2025-01-15 21:29:17.849031,63,48857.85,Bronze,True,2026-01-09 21:29:17.862425,62619.27
CUST-01467,Jane,Smith,user1466@example.com,20,M,Australia,2025-06-22 21:29:17.849035,43,14892.08,Bronze,True,2025-08-18 21:29:17.862429,29042.78
CUST-01468,Charlie,Johnson,user1467@example.com,63,Other,Germany,2025-09-04 21:29:17.849039,67,42539.73,Platinum,True,2025-10-07 21:29:17.862433,19323.95
CUST-01469,John,Johnson,user1468@example.com,48,M,USA,2026-01-11 21:29:17.849043,41,22843.94,Gold,False,2025-12-20 21:29:17.862437,7073.21
CUST-01470,Eve,Brown,user1469@example.com,67,Other,UK,2023-07-09 21:29:17.849047,83,8168.88,Gold,False,2025-08-03 21:29:17.862441,42746.21
CUST-01471,Alice,Johnson,user1470@example.com,67,F,Australia,2023-11-16 21:29:17.849051,7,2392.97,Bronze,False,2026-01-02 21:29:17.862445,35289.79
CUST-01472,Jane,Brown,user1471@example.com,69,M,USA,2025-05-30 21:29:17.849055,40,38315.64,Platinum,True,2025-08-12 21:29:17.862449,44380.24
CUST-01473,Bob,Johnson,user1472@example.com,36,M,France,2021-09-12 21:29:17.849060,6,35650.93,Bronze,True,2025-09-26 21:29:17.862453,49520.51
CUST-01474,Diana,Garcia,user1473@example.com,25,Other,Germany,2024-03-02 21:29:17.849064,4,25855.47,Silver,True,2025-11-29 21:29:17.862457,64452.56
CUST-01475,Jane,Garcia,user1474@example.com,43,Other,France,2021-02-10 21:29:17.849068,34,24283.36,Silver,True,2025-12-30 21:29:17.862460,34093.26
CUST-01476,Frank,Smith,user1475@example.com,31,F,France,2025-09-26 21:29:17.849072,51,23168.54,Bronze,True,2025-10-27 21:29:17.862464,4159.93
